,TripID,VehicleID,ChargeType,SoCStart,SoCEnd,dE,Pmax,t0,t1,t2,Location,BatteryCapacity,lbd,t_inf
4205,2016193857,2016007532,home,0.30677678151353127,0.9999999865135283,27.728928199999878,7.4,8128.0,8309.777598950786,9183.0,h,40.0,0.013566606848703488,9217.642235019941
4206,2012012315,2012000445,home,0.13305544487502413,0.9999999865135305,34.67778166554025,7.4,6710.0,6955.802661593972,7935.0,h,40.0,0.013566606848703488,7863.667297663125
4207,2014181697,2014006630,home,0.12942604243240458,0.9999999997770381,65.29304680084752,7.4,2491.0,2954.3880235034057,3260.0,h,75.0,0.007228320005424509,3910.039531710948
4208,2014186191,2014006786,home,0.09166666666666666,0.9999999999277068,54.49999999566241,7.4,1110.0,1501.5847665847666,1820.0,h,60.0,0.009035400003112216,2266.1060118644073
4209,2014186193,2014006786,home,0.3508995332610402,0.9999999999277063,38.94602799999996,7.4,2520.0,2768.274213799179,3260.0,h,60.0,0.009035400003112216,3532.7954590788195
4210,2014186196,2014006786,home,0.344730396594373,0.9999999999277058,39.31617619999997,7.4,3960.0,4211.684670187386,4700.0,h,60.0,0.009035400003112216,4976.205915467026
4211,2014186199,2014006786,home,0.34473039659437255,0.9999999999277073,39.31617620000008,7.4,5440.0,5691.6846701873865,6140.0,h,60.0,0.009035400003112216,6456.205915467027
4212,2014186190,2014006786,Rapid Enroute,0.09166666666666666,0.4162169,33.97589488382647,350.0,390.0,395.82443912294167,395.82443912294167,Rapid Enroute,60.0,,395.82443912294167
4213,2013093826,2013003895,home,0.1072569989921669,0.9999999999277082,53.56458005613248,7.4,8280.0,8662.966032498189,9050.0,h,60.0,0.009035400003112216,9427.48727777783
4214,2012049062,2012001772,home,0.30733297704997947,0.9999999998155782,20.78001068296796,7.4,1230.0,1366.1794596606321,1820.0,h,30.0,0.018070799999287915,1748.4400302332251
4215,2013065271,2013002479,home,0.22674867221173262,0.3850264499895104,3.798666666666667,7.4,445.0,571.7631928770124,480.0,h,24.0,0.02258850000210788,877.571679766668
4216,2013065273,2013002479,home,0.2482325499895104,0.9999999999268363,18.04241879849582,7.4,1020.0,1142.0124582332778,1890.0,h,24.0,0.02258850000210788,1447.8209451229334
4217,2013065289,2013002479,home,0.24763354992683625,0.9999999999268376,18.056794800000034,7.4,6805.0,6927.144915249594,7890.0,h,24.0,0.02258850000210788,7232.95340213925
4218,2016085611,2016003221,home,0.251560635335935,0.9999999999268359,17.96254475018162,7.4,408.0,529.2765179846826,857.0,h,24.0,0.02258850000210788,835.0850048743382
4219,2016085619,2016003221,home,0.19747578659350262,0.9999999999268367,19.26058112000002,7.4,3290.0,3423.2363125468914,3675.0,h,24.0,0.02258850000210788,3729.044799436547
4220,2016085627,2016003221,home,0.1974757865935035,0.9999999999268355,19.26058111999997,7.4,6169.0,6302.236312546891,6521.0,h,24.0,0.02258850000210788,6608.044799436547
4221,2016085630,2016003221,home,0.7241323015935023,0.9999999999268369,6.62082476000003,7.4,6684.0,6700.77664092527,7800.0,h,24.0,0.02258850000210788,7006.585127814926
4222,2014182248,2014006644,home,0.07666666666666666,0.1562577777777778,5.969333333333334,7.4,1055.0,1554.8464373464374,1110.0,h,75.0,0.007228320005424509,2510.4979455539797
4223,2014182250,2014006644,home,0.1260021857777778,0.9999999997770385,65.54983604994456,7.4,1150.0,1615.7540178132679,1825.0,h,75.0,0.007228320005424509,2571.40552602081
